0002 1200  778  7 2-0 Wezzzzzzzezzzzzzzzzezeeeeeeeweewewwwwewewwwwwwwwwwe
0002 1200  778  8 2-0 Bezzzzzzzezzzzzzzzzezeeeeeeeweewewwwwewwwwwwewwwwwe
0002 1200  778  8 2-0 Wezzezzzzzzzzzzzzzzezeeeeeeeweewewwwwewwwwwwewwwwwe
0002 1200  778  9 2-0 Bezzezzzzzzzzzzzzzzezeeeeeeeweewewwwwwwwwewwewwwwwe
0002 1200  778  9 2-0 Wezzezzzzzzzzzezzzzzzeeeeeeeweewewwwwwwwwewwewwwwwe
0002 1200  778 10 2-0 Bezzezzzzzzzzzezzzzzzeeeeeeeweewwwwwwewwwewwewwwwwe
0002 1200  778 10 2-0 Wezzezzzzzezzzzzzzzzzeeeeeeeweewwwwwwewwwewwewwwwwe
0002 1200  778 11 2-0 Bezzezzzzzezzzzzzzzzzeeeeeeeweewwwwwwewwwwwwewewwwe
0002 1200  778 11 2-0 Wezzeezzzzzzzzzzzzzzzeeeeeeeweewwwwwwewwwwwwewewwwe
0002 1200  778 12 2-0 Bezzeezzzzzzzzzzzzzzzeeeeeeeweewwwwwwwwwwewwewewwwe
0002 1200  778 12 2-0 Wezzeezzzzzzzzzzzzezzeezeeeeweewwwwwwwwwwewwewewwwe
0002 1200  778 13 2-0 Bezzeezzzzzzzzzzzzezzeezeeewweeewwwwwwwwwewwewewwwe
0002 1200  778 13 2-0 Wezzeezzzzzzzzzzzzezeeezzeewweeewwwwwwwwwewwewewwwe
0002 1200  778 14 2-0 Bezzeezzzzzzzzzzzzezeeezzeewwewewwewwwwwwewwewewwwe
0002 1200  778 14 2-0 Wezzeezzzzzzzzzzzeezezezzeewwewewwewwwwwwewwewewwwe
0002 1200  778 15 2-0 Bezzeezzzzzzzzzzzeezezezzeewwewwwwewwewwwewwewewwwe
0002 1200  778 15 2-0 Wezzeezzzzzzzzzzzeezeeezzezwwewwwwewwewwwewwewewwwe
0002 1200  778 16 2-0 Bezzeezzzzzzzzzzzeezeeezzezwwewwwwewwwwwweewewewwwe
0002 1200  778 16 2-0 Wezzeezzzzzzezzzzezzeeezzezwwewwwwewwwwwweewewewwwe
0002 1200  778 17 2-0 Bezzeezzzzzzezzzzezzeeezzwzwweewwwewwwwwweewewewwwe
0002 1200  778 17 2-0 Wezzeezezzzzzzzzzezzeeezzwzwweewwwewwwwwweewewewwwe
0002 1200  778 18 2-0 Bezzeezezzzzzzzzzezzeeezzwzwweewwwewwwwwwewweweewwe
0002 1200  778 18 2-0 Wezzeezezzzzezzzzzzzeeezzwzwweewwwewwwwwwewweweewwe
0002 1200  778 19 2-0 Bezzeezezzzzezzzzzzzweezzezwweewwwewwwwwwewweweewwe
0002 1200  778 19 2-0 Wezzeezezzzzezezzzzzeeezzzzwweewwwewwwwwwewweweewwe
0002 1200  778 20 2-0 Bezzeezezzzzezezzzzzewezzzzeweewwwewwwwwwewweweewwe
0002 1200  778 20 2-0 Wezzeezezzzzezezezzzeeezzzzzweewwwewwwwwwewweweewwe
0002 1200  778 21 2-0 Bezzeezezzzzwzezeezzeeezzzzeweewewewwwwwwewweweewwe
0002 1200  778 21 2-0 Wezzeezezzzzwzezeezzeeeezzzeeeewewewwewwwzwweweewwe
0002 1200  778 22 2-0 BezzeWzezzezezezeeeeeeeezzzeeeewewewwewwwzwweweewwe
0002 1200  778 22 2-0 WezzeWzezzezezezeeeeeeeezzeeeeeeewewwzwwwzwweweewwe
0002 1200  778 23 2-0 BezzeWzezzezezezeeeeeeeezzeeeeeeewewezwwwewwewewwwe
0003 1040 1411  0 0-2 Bzzzzzzzzzzzzzzzzzzzzeeeeeeeewewwwewwwwwwwwwwwwwwww
0003 1040 1411  0 0-2 Wzzzzzzzzzzzzzzzzzzzeeeeezeeewewwwewwwwwwwwwwwwwwww
0003 1040 1411  1 0-2 Bzzzzzzzzzzzzzzzzzzzeeeeezeewwewweewwwwwwwwwwwwwwww
0003 1040 1411  1 0-2 Wzzzzzzzzzzzzzzzzezzezeeezeewwewweewwwwwwwwwwwwwwww
0003 1040 1411  2 0-2 Bzzzzzzzzzzzzzzzzezzezeeezeewwewwwewwwwewwwwwwwwwww
0003 1040 1411  2 0-2 Wzzzzzzzzzzzzzzzzezzeeeeezzewwewwwewwwwewwwwwwwwwww
0003 1040 1411  3 0-2 Bzzzzzzzzzzzzzzzzezzeeeeezzewwewwwewwwwwwwwwewwwwww
0003 1040 1411  3 0-2 Wzzzzzzzzzzzzzezzezzzeeeezzewwewwwewwwwwwwwwewwwwww
0003 1040 1411  4 0-2 Bzzzzzzzzzzzzzezzezzzeeeezzewwewwwewwwwwwwwwwwwwwwe
0003 1040 1411  4 0-2 Wzzzzzzzzzezzzzzzezzzeeeezzewwewwwewwwwwwwwwwwwwwwe
0003 1040 1411  5 0-2 Bzzzzzzzzzezzzzzzezzzeeeezzwwweewwewwwwwwwwwwwwwwwe
0003 1040 1411  5 0-2 Wzzzzezzzzzzzzzzzezzzeeeezzwwweewwewwwwwwwwwwwwwwwe
0003 1040 1411  6 0-2 Bzzzzezzzzzzzzzzzezzzeeeezzwwwewwwewwewwwwwwwwwwwwe
0003 1040 1411  6 0-2 Wzzzzezzzzzzzzzzzezzzeeeezewwweewwewwzwwwwwwwwwwwwe
0003 1040 1411  7 0-2 Bzzzzezzzzzzzzzzzezzzeeeezewwwewwwewwewwwwewwwwwwwe
0003 1040 1411  7 0-2 Wzzzzezzzzzzzzzzzezezeezezewwwewwwewwewwwwewwwwwwwe
0003 1040 1411  8 0-2 Bzzzzezzzzzzzzzzzezwzeeeezewewewwwewwewwwwewwwwwwwe
0003 1040 1411  8 0-2 Wzzzzezzzzzzzzezzezezeeeezeweeewwwzwwewwwwewwwwwwwe
0003 1040 1411  9 0-2 Bzzzzezzzzzzzzezzezezeeeezeweewwwwewwewewwewwwwwwwe
0003 1040 1411  9 0-2 Wzzzzezzzzzzzzezzezezeeeeeeweeewwwzwwewewwewwwwwwwe
0003 1040 1411 10 0-2 Bzzzzezzzzzzzzezzezezeeeeeewewewwwewweweewewwwwwwwe
0003 1040 1411 10 0-2 Wzzzzezzzzzezzezzzzezeeeeeewewewwwewweweewewwwwwwwe
0003 1040 1411 11 0-2 Bzzzzezzzzzezzezzzzezeeeeeewewewwwewwewewwewewwwwwe
0003 1040 1411 11 0-2 Wzzzzezzzzeezzzzzzzezeeeeeewewewwwewwewewwewewwwwwe
0003 1040 1411 12 0-2 Bzzzzezzzzeezzzzzzzezeeeeeewewewwwewwewewwwwewwewwe
0003 1040 1411 12 0-2 Wzzzzezzzzeezzzzzzzeeeeeezewewewwwewwewewwwwewwewwe
0003 1040 1411 13 0-2 Bzzzzezzzzeezzzzzzzeeeeeezewewewwwewwwwewewwewwewwe
0003 1040 1411 13 0-2 Wzzzzezzzzeezzzzzezeezeeezewewewwwewwwwewewwewwewwe
0003 1040 1411 14 0-2 Bzzzzezzzzeezzzzzezeezeeezwweweewwewwwwewewwewwewwe
0003 1040 1411 14 0-2 Wzzzzezzzzeezzezzezezzeeezwweweewwewwwwewewwewwewwe
0003 1040 1411 15 0-2 Bzzzzezzzzeezzezzwzezeeeezeweweewwewwwwewewwewwewwe
0003 1040 1411 15 0-2 Wzzzzezzzzeeezezzezezzeeezeweweewwewwwwewewwewwewwe
0003 1040 1411 16 0-2 Bzzzzezzzzeeezezzezezzeeezeweweewwewwwwwweweewwewwe
0003 1040 1411 16 0-2 Wzzzzezzzeeeezzzzezezzeeezeweweewwewwwwwweweewwewwe
0003 1040 1411 17 0-2 Bzzzzezzzeeeezzzzezezzeeezeweweewwewwwwwwewwewwewee
0003 1040 1411 17 0-2 Wzzzzezezeeezzzzzezezzeeezeweweewwewwwwwwewwewwewee
0003 1040 1411 18 0-2 Bzzzzezezeeezzzzzezezzeeezewwweeweewwwwwwewwewwewee
0003 1040 1411 18 0-2 Wzzzzezezeeezzezzezzzzeeezewwweeweewwwwwwewwewwewee
0003 1040 1411 19 0-2 Bzzzzezezeeezzezzezzzzeeezewwweewewwwwwewewwewwewee
0003 1040 1411 19 0-2 Wzzzzezezeeezzezzezezzeezzewwweewewwwwwewewwewwewee
0003 1040 1411 20 0-2 Bzzzzezezeeezzezzezezzwezzeweweewewwwwwewewwewwewee
0003 1040 1411 20 0-2 Wzzzzezezeeezzezzezezzweezeweeeewzwwwwwewewwewwewee
0003 1040 1411 21 0-2 Bzzzzezezeeezzezzezezzweezeweweewewwwweewewwewwewee
0003 1040 1411 21 0-2 Wzzzeezezzeezzezzezezzweezeweweewewwwweewewwewwewee
0003 1040 1411 22 0-2 Bzzzeezezzeezzezzezezzweezeweweewewwwwweweweewwewee
0003 1040 1411 22 0-2 Wzzzeezezzeezzezzezezeweezzweweewewwwwweweweewwewee
0003 1040 1411 23 0-2 Bzzzeezezzeezzezzezezeweezzwwweeeewwwwweweweewwewee
0003 1040 1411 23 0-2 Wzzzeeeezzezzzezzezezeweezzwwweeeewwwwweweweewwewee
0003 1040 1411 24 0-2 Bzzzeeeezzezzzezzezezeweezzwwweeewwwwweeweweewwewee
0003 1040 1411 24 0-2 Wezzeeezzzezzzezzezezeweezzwwweeewwwwweeweweewwewee
0003 1040 1411 25 0-2 Bezzeeezzzezzzezzezezeweezzwwwewewwwweeeweweewwewee
0003 1040 1411 25 0-2 Wezzeeezzzezzzezzezezeweezewwweeewwwwzeeweweewwewee
0003 1040 1411 26 0-2 Bezzeeezzzezzzezzezezeweezewwwewewwwweeeweeeewwewee
0003 1040 1411 26 0-2 Wezzeeezzzezzzezzeeezewzezewwwewewwwweeeweeeewwewee
0003 1040 1411 27 0-2 Bezzeeezzzezzzezzeewzeweezewewewewwwweeeweeeewwewee
0003 1040 1411 27 0-2 Wezzeeezzzezzeezzeeezewezzewewewewwwweeeweeeewwewee
0003 1040 1411 28 0-2 Bezzeeezzzezzeezzeeezewezzewwweweewwweeeweeeewwewee
0003 1040 1411 28 0-2 Wezzeeezzzezzeezzeeezeweezewweewezwwweeeweeeewwewee
0003 1040 1411 29 0-2 Bezzeeezzzezzeezzeeezeweezeweeeweewwweewweeeewwewee
0003 1040 1411 29 0-2 Wezzeeezzeezzezzzeeezeweezeweeeweewwweewweeeewwewee
0003 1040 1411 30 0-2 Bezzeeezzeezzezzzeeezeweezeweeeweewwweewweewewweeee
0003 1040 1411 30 0-2 Wezzeeezeeezzzzzzeeezeweezeweeeweewwweewweewewweeee
0003 1040 1411 31 0-2 Bezzeeezeeezzzzzzeeezeweezeweeeweewwweewwweweweeeee
0003 1040 1411 31 0-2 Wezzeeezeeezezzzzezezeweezeweeeweewwweewwweweweeeee
0003 1040 1411 32 0-2 Bezzeeezeeezezzzzezezeweezwweeeeeewwweewwweweweeeee
0003 1040 1411 32 0-2 Wezzeeeeeeezzzzzzezezeweezwweeeeeewwweewwweweweeeee
0003 1040 1411 33 0-2 Bezzeeeeeeezzzzzzezezwweezweeeeeeewwweewwweweweeeee
0003 1040 1411 33 0-2 Wezzeeeeeeezzzzzzeeezweeezwzeeeeeewwweewwweweweeeee
0003 1040 1411 34 0-2 Bezzeeeeeeezzzzzzeeezeeeezweeeeewewwweewwweweweeeee
0003 1040 1411 34 0-2 Wezzeeeeeeezzzzzzeeezeeeeeweeezewewwweewwweweweeeee
0003 1040 1411 35 0-2 Bezzeeeeeeezzzzzzeeezeeeewweeeeeweewweewwweweweeeee
0003 1040 1411 35 0-2 Wezzeeeeeeezzzezzeezzeeeewweeeeeweewweewwweweweeeee
0003 1040 1411 36 0-2 Bezzeeeeeeezzzezzeeeeeeweeweeeeeweewweewwweweweeeee
0003 1040 1411 36 0-2 Wezzeeeeeeezezezzezeeeeweeweeeeeweewweewwweweweeeee
0003 1040 1411 37 0-2 Bezzeeeeeeezwzezzeeeeeeeeeweeeeeweewweewwweweweeeee
0003 1040 1411 37 0-2 Wezzeeeeeeeewzezzzeeeeeeeeweeeeeweewweewwweweweeeee
0003 1040 1411 38 0-2 Bezzeeeeeeeeezezzeeeeweeeeweeeeeweewweewwweweweeeee
0003 1040 1411 38 0-2 WezzeeeeeeeeezezeeeeeeeeeeweeeeeeeewweewwweeeweeeZe
0003 1040 1411 39 0-2 BezzeeeeeeeeezezeeeeeeeeeeweeeeeeewwweeweweeeweeeZe
0003 1040 1411 39 0-2 WezzeeeeeeeeezezeeeeeeeeeewZeeeeeewwweeweweeeweeeee
0003 1040 1411 40 0-2 BezzeeeeeeeeezezeeeeeeeeeewZeeeweewweeeweweeeweeeee
0003 1040 1411 40 0-2 WezzeeeeeeeeezezeeeeeeeeeeweeeeeeewweeeweeeeeweZeee
0003 1040 1411 41 0-2 BezzeeeeeeeeezezeeeeeeeeeeweeeeeewwweeeeeeeeeweZeee
0003 1040 1411 41 0-2 WezzeeeeeeeeezezeeeeeeeeeeweeeeeeeeweeeeZeeeeweeeee
0003 1040 1411 42 0-2 Bezzeeeeeeeeezezeeeeeeeeeeweeeeeeewweeeeeeeeeeeeeee
0003 1040 1411 42 0-2 Wezzeeeeeeeeeeezeeezeeeeeeweeeeeeewweeeeeeeeeeeeeee
0003 1040 1411 43 0-2 Bezzeeeeeeeeeeezeeezeeeeeeweeeweeeweeeeeeeeeeeeeeee
0003 1040 1411 43 0-2 Wezzeeeeeeeeeeeeeeezzeeeeeweeeweeeweeeeeeeeeeeeeeee
0003 1040 1411 44 0-2 Bezzeeeeeeeeeeeeeeezzeeeeeweewweeeeeeeeeeeeeeeeeeee
0003 1040 1411 44 0-2 Wezzeeeeeeeeeeeeeeeezeezeeweewweeeeeeeeeeeeeeeeeeee
0003 1040 1411 45 0-2 Bezzeeeeeeeeeeeeeewezeeeeeweeeweeeeeeeeeeeeeeeeeeee
0003 1040 1411 45 0-2 Wezeeeeezeeeeeeeeewezeeeeeweeeweeeeeeeeeeeeeeeeeeee
0003 1040 1411 46 0-2 Bezeeeeezeeeeeeeeewezweeeeeeeeweeeeeeeeeeeeeeeeeeee
0003 1040 1411 46 0-2 Wezeeeeeeeeezeeeeewezweeeeeeeeweeeeeeeeeeeeeeeeeeee
0004 1170  933  0 2-0 Bzzzzzzzzzzzzzzzzzzzzeeeeeeeweewewwwwwwwwwwwwwwwwww
0004 1170  933  0 2-0 Wzzzzzzzzzzzzzzzzzezzeezeeeeweewewwwwwwwwwwwwwwwwww
0004 1170  933  1 2-0 Bzzzzzzzzzzzzzzzzzezzeezeeeewweweewwwwwwwwwwwwwwwww
0004 1170  933  1 2-0 Wzzzzzzzzzzzzzzzzzezzeeeeeeeewewzewwwwwwwwwwwwwwwww
0004 1170  933  2 2-0 Bzzzzzzzzzzzzzzzzzezzeeeeeeewweweewwwewwwwwwwwwwwww
0004 1170  933  2 2-0 Wzzzzzzzzzzzzzzzzeezzzeeeeeewweweewwwewwwwwwwwwwwww
0004 1170  933  3 2-0 Bzzzzzzzzzzzzzzzzeezzzeweeeeeweweewwwewwwwwwwwwwwww
0004 1170  933  3 2-0 Wzzzzzzzzzzzzzzzzeeezzeeeeeezweweewwwewwwwwwwwwwwww
0004 1170  933  4 2-0 Bzzzzzzzzzzzzzzzzeeezzeeweeezeeweewwwewwwwwwwwwwwww
0004 1170  933  4 2-0 Wzzzzzzzzzzzzzzzzeeeezeeeeeezzeweewwwewwwwwwwwwwwww
0004 1170  933  5 2-0 Bzzzzzzzzzzzzzzzzeeeezeeeeeeeeewweewwewwwwwwwwwwwww
0004 1170  933  5 2-0 Wzzzzzzzzzzzzzezzeezezeeeeeeeeewweewwewwwwwwwwwwwww
0004 1170  933  6 2-0 Bzzzzzzzzzzzzzezzeezezeeeeeeweeweeewwewwwwwwwwwwwww
0004 1170  933  6 2-0 Wzzzzzzzzzezzzzzzeezezeeeeeeweeweeewwewwwwwwwwwwwww
0004 1170  933  7 2-0 Bzzzzzzzzzezzzzzzeezezeeeeeeweewewewwewewwwwwwwwwww
0004 1170  933  7 2-0 Wzzzzzzzzzezezzzzezzezeeeeeeweewewewwewewwwwwwwwwww
0004 1170  933  8 2-0 Bzzzzzzzzzezezzzzezzezeeeeeeweewewewwewwwwwwewwwwww
0004 1170  933  8 2-0 Wzzzzezzzzzzezzzzezzezeeeeeeweewewewwewwwwwwewwwwww
0004 1170  933  9 2-0 Bzzzzezzzzzzezzzzezzezeeeeeeweewewewwewwwwwwwwwwwwe
0004 1170  933  9 2-0 Wzzzzezezzzzzzzzzezzezeeeeeeweewewewwewwwwwwwwwwwwe
0004 1170  933 10 2-0 Bzzzzezezzzzzzzzzezzezeeeeeeweewewwwwewwewwwwwwwwwe
0004 1170  933 10 2-0 Wezzzezzzzzzzzzzzezzezeeeeeeweewewwwwewwewwwwwwwwwe
0004 1170  933 11 2-0 Bezzzezzzzzzzzzzzezzezeeeeeeweewewwwwewwwwwwewwwwwe
0004 1170  933 11 2-0 Wezzzezzzzzzzzezzezzzzeeeeeeweewewwwwewwwwwwewwwwwe
0004 1170  933 12 2-0 Bezzzezzzzzzzzezzezzzzeeeeeeweewewwwwwwwwewwewwwwwe
0004 1170  933 12 2-0 Wezzzezzzzezzzzzzezzzzeeeeeeweewewwwwwwwwewwewwwwwe
0004 1170  933 13 2-0 Bezzzezzzzezzzzzzezzzzeeeeeeweewwwwwwewwwewwewwwwwe
0004 1170  933 13 2-0 Wezzzezzzzezzzzzzeezzzezeeeeweewwwwwwewwwewwewwwwwe
0004 1170  933 14 2-0 Bezzzezzzzezzzzzzeezzzezeeeewewwwwwewewwwewwewwwwwe
0004 1170  933 14 2-0 Wezzzezzzzezzzzzzeezezezzeeewewwwwwewewwwewwewwwwwe
0004 1170  933 15 2-0 Bezzzezzzzezzzzzzeezezezzweeweewwwwewewwwewwewwwwwe
0004 1170  933 15 2-0 Wezzzezzzzezzzezzeezzzezzweeweewwwwewewwwewwewwwwwe
0004 1170  933 16 2-0 Bezzzezzzzezzzwzzeezezezzeeeweewwwwewewwwewwewwwwwe
0004 1170  933 16 2-0 Wezzzezzzeezzzezzeezzzezzeeeweewwwwewewwwewwewwwwwe
0004 1170  933 17 2-0 Bezzzezzzeezzzezzeezzzezzeeewwewwweewewwwewwewwwwwe
0004 1170  933 17 2-0 Wezzzezzzeezzzezzeezzzeezeeeweewwwzewewwwewwewwwwwe
0004 1170  933 18 2-0 Bezzzezzzeezzzezzeezzzeezeeewwewwweewewweewwewwwwwe
0004 1170  933 18 2-0 Wezzeezzzzezzzezzeezzzeezeeewwewwweewewweewwewwwwwe
0004 1170  933 19 2-0 Bezzeezzzzezzzezzeezzzeezeeewwewwweewewwewwwewewwwe
0004 1170  933 19 2-0 Wezzeezzzzezezezzezzzzeezeeewwewwweewewwewwwewewwwe
0004 1170  933 20 2-0 Bezzeezzzzezezezzezzzzeezeeewwewwweewwwweewwewewwwe
0004 1170  933 20 2-0 Wezzeezezzezzzezzezzzzeezeeewwewwweewwwweewwewewwwe
0004 1170  933 21 2-0 Bezzeezezzezzzezzezzzzeezeeewwewwweewwwweewwwwewwee
0004 1170  933 21 2-0 Wezzeezezzezzzezzezzzeeezezewwewwweewwwweewwwwewwee
0004 1170  933 22 2-0 Bezzeezezzezzzezzezzzeeezezewwewwweewwwwwewwweewwee
0004 1170  933 22 2-0 Weezeezzzzezzzezzezzzeeezezewwewwweewwwwwewwweewwee
0004 1170  933 23 2-0 Beezeezzzzezzzezzezzzewezezeewewwweewwwwwewwweewwee
0004 1170  933 23 2-0 Weezeezzzzezzzezzeezzeeezezzewewwweewwwwwewwweewwee
0004 1170  933 24 2-0 Beezeezzzzezzzezzeezzewezezeeweewweewwwwwewwweewwee
0004 1170  933 24 2-0 Weezeezzzzezzzezzeezeewezzzeeweewweewwwwwewwweewwee
